Taxon,SubGroup,Common Name,Scientific Name,Status(TBD),Locality,Source,Source Date,Notes
Animalia,Marine Invertebrate,White-lined dirona,Dirona albolineata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Yellow-edged cadlina,Cadlina luteomarginata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Dall's dendronotis,Dendronotus dalli,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Bushy-backed nudibranch,Dendronotus frondosus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Red dendronotis,Dendronotus rufus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Spotted nudibranch,Diaulula sandiegensis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Orange-tipped nudibranch/Clown nudibranch,Triopha catalinae,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Bathydoris dawsoni (?),Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Austrodoris sp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Aldisa sp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Adalaria proxima,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Rough-mantled doris/Many-gilled doris,Onchidoris bilamellata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Spiny sand doris,Acanthodoris sp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Nanaimo dorid,Acanthodoris nanaimoensis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Odhner's doris/Warty nudibranch,Archidoris odhneri,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,False lemon peel/Monterrey Doris,Archidoris montereyensis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Lemon peel/Pacific sea lemon,Anisodoris nobili,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Steinberg's dorid/Cryptic nudibranch,Doridella steinbergae,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Pacific ancula,Ancula pacifica,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Leather limpet nudibranch,Onchidella borealis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,California armina,Armina californica,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Lion nudibranch,Melibe leonina,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Winged sea slug,Gastropteron pacificum,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Orange pteropod/Orange sea angel,Clione limacina,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Purple pteropod/Purple Sea Butterfly,Limacina pacifica (helicina?),Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Banded nudibranch,Polycera zostera,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Common Pacific octopus,Octopus dofleini,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Small Pacific squid,Rossia pacifica,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Weathervane scallop,Patinopecten caurinus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Spiny scallop/Spear scallop,Chlamys hastata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Pink scallop,Chlamys hericius,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Pacific rock oyster,Pododesmus macroschisma,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Greenland cockle,Serripes groenlandicus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,LaPerouse's cockle/Broad cockle,Serripes laperousii,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Nuttall's cockle,Clinocardium nuttallii,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,California cockle,Clinocardium californiense,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Fucan's cockle,Clinocardium fucanum,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Pacific surf clam/Pink-necked clam,Mactromeris polynyma,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Mysella tumida,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Mysella planata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Pseudopythina sp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Pacific gaper,Tresus capax,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Pacific razor clam,Siliqua patula,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Northern razon clam/Arctic razor clam,Siliqua alta,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Great Alaska tellin,Tellina lutea,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Salmon tellin,Tellina nuculoides,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Baltic macoma,Macoma balthica,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Stained macoma,Macoma inquinata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Chalky macoma,Macoma calcarea,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Bent-nosed macoma,Macoma nasuta,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Oblique macoma,Macoma obliqua,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Pacific littleneck clam,Protothaca staminea,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Butter clam,Saxidomus giganteus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Kennerley's venus,Humilaria kennerleyi,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Gem clam,Lucina sp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Esquimalt astarte/Wavy-line astarte,Astarte esquimalti,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Northern astarte/Astarte borealis,Boreal astarte,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Wavy astarte,Astarte undata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Pacific bittersweet,Glycymeris subobsoleta,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Soft-shelled clam/Softshell,Mya arenaria,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Truncate softshell/Truncated mya,Mya truncata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Mya priapus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Northern soft-shelled clam,Mya pseudoarenaria,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Deep soft-shelled clam/Deep softshell,Mya baxteri,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Ample rough mya,Panomya ampla,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Arctic rock borer,Hiatella arctica,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Northwest ugly clam,Entodesma saxicola,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Blue mussel,Mytilus trossulus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,California mussel,Mytilus californianus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Horse mussel,Modiolus modiolus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Nestling mussel/Discordant mussel,Musculus discors,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Black mussel,Musculus niger,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Varnished mussel,Musculus vernicosus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Feathery shipworm,Bankia setacea,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Rough piddock,Zirfaea pilsbryii,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Giant rock scallop,Crassadoma gigantean,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Thick carditid,Cyclocardia crassidens,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Gumboot chiton,Cryptochiton stelleri,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Black leather chiton/Katy’s chiton,Katharina tunicata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Lined chiton,Tonicella lineata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Tiger chiton,Tonicella insignis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Northern red chiton,Tonicella rubra,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Mossy chiton,Mopalia muscosa,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Hairy chiton,Mopalia ciliata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Woody chiton,Mopalia lignosa,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Red veiled chiton,Placiphorella rufa,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Veiled chiton,Placiphorella velata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,White chiton,Ischnochiton (Lepidochitona?) albus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Dwarf chiton,Leptochiton rugatus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Merten's chiton,Lepidozona mertensii,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Split-plate chiton,Schizoplax brandtii,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Schizoplax insignis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Amicula amiculata,Present,Kachemak_Bay,5,2003,
Animalia,Insect,Narrow rove beetle,Diaulota densissima,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Mysidacea unid.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Archaeomysis grebnitzkii,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Lamprops sp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Lamprops carinata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Lamprops quadriplicata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Leptochelia dubia,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Seaweed isopod,Pentidotea wosnesenskii,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Fewkes' isopod,Idotea fewkesi,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Pillbug isopod,Gnorimosphaeroma oregonense,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Pillbug/Sphaeromatid isopod/Gnorimosphaeroma sp.,,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Sea slater,Ligia pallasii,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Saduria entomon,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Beach hopper,Traskorchestia traskiana,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Anisogammarus pugettensis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Gammarid amphipod,Gammaridea unid.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Paraphoxus milleri,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Skeleton shrimp/Caprellid,Caprella sp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Caprellidae unid.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Pandalid shrimp,Pandalus spp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Pink shrimp,Bandalus borealis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Coonstripe shrimp,Pandalus hypsinotus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Humpy shrimp,Pandalus goniurus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Spot shrimp,Pandalus platyceros,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Dock shrimp,Pandalus danae,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Pandalopsis spp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Broken-back shrimp,Heptacarpus spp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Sand or Crangonid shrimp,Crangon sp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Hermit crab,Pagurus spp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Hairy hermit crab,Pagurus hirsutiusculus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Pagurus confragosus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Alaskan hermit crab,Pagurus ochotensis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Toothshell hermit crab,Orthopagurus minimus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Orange hermit crab/Pacific red hermit crab,Elassochirus gilli,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Striped hermit crab/Widehand hermit crab,Elassochirus tenuimanus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Dall's hermit crab,Elassochirus dalli,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Tube worm hermit crab,Discorsopagurus schmitti,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Carapace crab/Hairy crab,Hapalogaster mertensii,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Rhinoceros crab,Rhinolithodes wosnessenskii,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Heart crab/Rhinoceros crab,Phyllolithodes papillosus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Butterfly crab/Umbrella crab/Red shield crab,Cryptolithodes typicus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Umbrella crab,Cryptolithodes stitchensis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Red king crab,Paralithodes camtschaticus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Pygmy rock cancer crab/Black-clawed cancer crab,Cancer oregonensi,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Dungeness crab,Cancer magister,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Red rock crab,Cancer productus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Horse crab/Helmet crab,Telmessus cheiragonus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Decorator crab,Oregonia gracilis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Lyre crab,Hyas lyratus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Kelp crab,Pugettia spp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Graceful kelp crab,Pugettia gracilis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Northern kelp crab,Pugettia producta,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Bairdi tanner crab,Chionoecetes bairdi,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Mantle pea crab,Pinnixa faba,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Commensal worm crab,Pinnixa occidentalis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Sharpnose crab,Scyra acutifrons,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Common acorn barnacle,Balanus glandula,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Crenate barnacle,Balanus crenatus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Giant acorn barnacle,Balanus nubilus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Balanus rostratus alaskanus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Thatched barnacle,Semibalanus cariosus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Northern rock barnacle,Semibalanus balanoides,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Little brown barnacle/Dall's barnacle,Chthamalus dalli,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Common gooseneck barnacle/Pelagic gooseneck barnacle,Lepas anatifera,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Graceful hermit-barnacle,Peltogasterella gracilis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Red velvet mite,Neomolgus littoralis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Clawed sea spider,Phoxichilidium femoratum,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Kelp encrusting bryozoan/Kelp lace,Membranipora membranacea,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Orange encrusting bryozoan,Schizoporella (?) unicornis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,King crab bryozoan,Flustrella gigantea,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Frilly bryozoan,Carbasea carbasea,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Algae-like bryozoan,Dendrobeania murrayana,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Alcyonidium pedunculatum,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Sea jelly bryozoan,Alcyonidium sp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Staghorn bryozoan,Heteropora sp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Hippodiplosia sp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Microporina borealis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Myriozoum subgracile,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Rhynchozoon sp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Transverse lamp shell/Common lamp shell,Terebratalia transversa,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Black lamp shell,Hemithyris psittacea,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Diestothyris frontalis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Terebratulina sp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Smooth lamp shell,Laqueus californianus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Little six-rayed star,Leptasterias hexactis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Polar six-rayed star,Leptasterias polaris ssp. acervata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Red-banded six-rayed star,Leptasterias coei,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Black-spined star,Lethasterias nanimensis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,True star/Mottled star/Troschel's star,Evasterias troschelli,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Ochre star,Pisaster ochraceus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Giant pink star,Pisaster brevispinus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Sunflower star,Pycnopodia helianthoides,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Red-banded star/Rainbow star,Orthasterias koehleri,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Flat-bottomed star,Asterias amurensis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Fish-eating star,Stylasterias forreri,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Rose star/Spiny sun star,Crossaster papposus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Blood star,Henricia leviuscula,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Henricia sanguinolenta,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Henricia tumida,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Leather star,Dermasterias imbricata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Cushion star/Slime star,Pteraster tesselatus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Morning sun star,Solaster dawsoni,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Sun star,Solaster stimpsoni,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Northern sun star,Solaster endeca,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Arctic bat star,Ceramaster arcticus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Basket star,Gorgonocephalus caryi,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Basket star,Gorgonocephalus eucnemis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Serpent star,Amphiodia occidentalis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Daisy brittle star/Ubiquitous brittle star,Ophiopholis aculeata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Green sea urchin,Strongylocentrotus droebachiensis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Red sea urchin,Strongylocentrotus franciscanus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Purple sea urchin,Strongylocentrotus purpuratus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,,Strongylocentrotus pallidus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Northern sand dollar/Green-spined sand dollar,Echinarachnius parma,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Alaska tar spot/Black sea cucumber,Cucumaria vegae,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Tar spot sea cucumber,Cucumaria pseudocurata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Red sea cucumber/Orange Sea Cucumber,Cucumaria miniata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Football sea cucumber,Cucumaria fallax (pallida?),Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Peppered sea cucumber,Cucumaria piperata,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Gray subtidal sea cucumber,Cucumaria frondosa ssp. japonica,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,White sea cucumber,Eupentacta quinquesemita,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Slipper sea cucumber/Red psolus,Psolus chitonoides,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,California sea cucumber,Parastichopus californicus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Sweet potato sea cucumber,Molpadia intermedia,Present,Kachemak_Bay,5,2003,
Animalia,Marine Invertebrate,Rat-tailed sea cucumber/Sand sea cucumber,Paracaudina chilensis,Present,Kachemak_Bay,5,2003,
